name,URL,string_date,birthday
James McFadden,https://en.wikipedia.org//wiki/James_McFadden,April_14,2020-04-14
Lita,https://en.wikipedia.org//wiki/Lita_(wrestler),April_14,2020-04-14
Roberto Bautista Agut,https://en.wikipedia.org//wiki/Roberto_Bautista_Agut,April_14,2020-04-14
B. R. Ambedkar,https://en.wikipedia.org//wiki/B._R._Ambedkar,April_14,2020-04-14
Paul Devlin,https://en.wikipedia.org//wiki/Paul_Devlin_(footballer),April_14,2020-04-14
V. Gordon Childe,https://en.wikipedia.org//wiki/V._Gordon_Childe,April_14,2020-04-14
Loretta Lynn,https://en.wikipedia.org//wiki/Loretta_Lynn,April_14,2020-04-14
Erwin Hoffer,https://en.wikipedia.org//wiki/Erwin_Hoffer,April_14,2020-04-14
Leonardo da Vinci,https://en.wikipedia.org//wiki/Leonardo_da_Vinci,April_15,2020-04-15
Javier Fernández López,https://en.wikipedia.org//wiki/Javier_Fern%C3%A1ndez_L%C3%B3pez,April_15,2020-04-15
Seth Rogen,https://en.wikipedia.org//wiki/Seth_Rogen,April_15,2020-04-15
Luis Fonsi,https://en.wikipedia.org//wiki/Luis_Fonsi,April_15,2020-04-15
Dara Torres,https://en.wikipedia.org//wiki/Dara_Torres,April_15,2020-04-15
Emma Thompson,https://en.wikipedia.org//wiki/Emma_Thompson,April_15,2020-04-15
Richard von Weizsäcker,https://en.wikipedia.org//wiki/Richard_von_Weizs%C3%A4cker,April_15,2020-04-15
Kim Il-sung,https://en.wikipedia.org//wiki/Kim_Il-sung,April_15,2020-04-15
Denis Shapovalov,https://en.wikipedia.org//wiki/Denis_Shapovalov,April_15,2020-04-15
Emma Watson,https://en.wikipedia.org//wiki/Emma_Watson,April_15,2020-04-15
Evelyn Ashford,https://en.wikipedia.org//wiki/Evelyn_Ashford,April_15,2020-04-15
Nikita Khrushchev,https://en.wikipedia.org//wiki/Nikita_Khrushchev,April_15,2020-04-15
Stanley Bruce,https://en.wikipedia.org//wiki/Stanley_Bruce,April_15,2020-04-15
Émile Durkheim,https://en.wikipedia.org//wiki/%C3%89mile_Durkheim,April_15,2020-04-15
Leonhard Euler,https://en.wikipedia.org//wiki/Leonhard_Euler,April_15,2020-04-15
Bessie Smith,https://en.wikipedia.org//wiki/Bessie_Smith,April_15,2020-04-15
Michael Cooper,https://en.wikipedia.org//wiki/Michael_Cooper,April_15,2020-04-15
Bill Belichick,https://en.wikipedia.org//wiki/Bill_Belichick,April_16,2020-04-16
Natasha Zvereva,https://en.wikipedia.org//wiki/Natasha_Zvereva,April_16,2020-04-16
Freddie Ljungberg,https://en.wikipedia.org//wiki/Freddie_Ljungberg,April_16,2020-04-16
Luol Deng,https://en.wikipedia.org//wiki/Luol_Deng,April_16,2020-04-16
Paul di Resta,https://en.wikipedia.org//wiki/Paul_di_Resta,April_16,2020-04-16
Nolan Arenado,https://en.wikipedia.org//wiki/Nolan_Arenado,April_16,2020-04-16
Mirai Nagasu,https://en.wikipedia.org//wiki/Mirai_Nagasu,April_16,2020-04-16
Spike Milligan,https://en.wikipedia.org//wiki/Spike_Milligan,April_16,2020-04-16
Peter Ustinov,https://en.wikipedia.org//wiki/Peter_Ustinov,April_16,2020-04-16
Kareem Abdul-Jabbar,https://en.wikipedia.org//wiki/Kareem_Abdul-Jabbar,April_16,2020-04-16
Henry Mancini,https://en.wikipedia.org//wiki/Henry_Mancini,April_16,2020-04-16
Dusty Springfield,https://en.wikipedia.org//wiki/Dusty_Springfield,April_16,2020-04-16
Margrethe II of Denmark,https://en.wikipedia.org//wiki/Margrethe_II_of_Denmark,April_16,2020-04-16
John Bowe,https://en.wikipedia.org//wiki/John_Bowe_(racing_driver),April_16,2020-04-16
Rafael Benítez,https://en.wikipedia.org//wiki/Rafael_Ben%C3%ADtez,April_16,2020-04-16
Pierre Littbarski,https://en.wikipedia.org//wiki/Pierre_Littbarski,April_16,2020-04-16
Esbjörn Svensson,https://en.wikipedia.org//wiki/Esbj%C3%B6rn_Svensson,April_16,2020-04-16
Selena,https://en.wikipedia.org//wiki/Selena,April_16,2020-04-16
Pope Benedict XVI,https://en.wikipedia.org//wiki/Pope_Benedict_XVI,April_16,2020-04-16
Dick Lane,https://en.wikipedia.org//wiki/Dick_Lane_(American_football),April_16,2020-04-16
Guy Burgess,https://en.wikipedia.org//wiki/Guy_Burgess,April_16,2020-04-16
Charlie Chaplin,https://en.wikipedia.org//wiki/Charlie_Chaplin,April_16,2020-04-16
Shinji Okazaki,https://en.wikipedia.org//wiki/Shinji_Okazaki,April_16,2020-04-16
Cat Osterman,https://en.wikipedia.org//wiki/Cat_Osterman,April_16,2020-04-16
Wilbur Wright,https://en.wikipedia.org//wiki/Wilbur_Wright,April_16,2020-04-16
Chance the Rapper,https://en.wikipedia.org//wiki/Chance_the_Rapper,April_16,2020-04-16
Jo-Wilfried Tsonga,https://en.wikipedia.org//wiki/Jo-Wilfried_Tsonga,April_17,2020-04-17
Riccardo Patrese,https://en.wikipedia.org//wiki/Riccardo_Patrese,April_17,2020-04-17
Sean Bean,https://en.wikipedia.org//wiki/Sean_Bean,April_17,2020-04-17
Vikram,https://en.wikipedia.org//wiki/Vikram_(actor),April_17,2020-04-17
Romain Grosjean,https://en.wikipedia.org//wiki/Romain_Grosjean,April_17,2020-04-17
Helenio Herrera,https://en.wikipedia.org//wiki/Helenio_Herrera,April_17,2020-04-17
Sirimavo Bandaranaike,https://en.wikipedia.org//wiki/Sirimavo_Bandaranaike,April_17,2020-04-17
Roddy Piper,https://en.wikipedia.org//wiki/Roddy_Piper,April_17,2020-04-17
Barnaby Joyce,https://en.wikipedia.org//wiki/Barnaby_Joyce,April_17,2020-04-17
Jennifer Garner,https://en.wikipedia.org//wiki/Jennifer_Garner,April_17,2020-04-17
Muttiah Muralitharan,https://en.wikipedia.org//wiki/Muttiah_Muralitharan,April_17,2020-04-17
Victoria Beckham,https://en.wikipedia.org//wiki/Victoria_Beckham,April_17,2020-04-17
Curtis Woodhouse,https://en.wikipedia.org//wiki/Curtis_Woodhouse,April_17,2020-04-17
Maynard James Keenan,https://en.wikipedia.org//wiki/Maynard_James_Keenan,April_17,2020-04-17
Rachel Notley,https://en.wikipedia.org//wiki/Rachel_Notley,April_17,2020-04-17
Cap Anson,https://en.wikipedia.org//wiki/Cap_Anson,April_17,2020-04-17
Wojciech Szczęsny,https://en.wikipedia.org//wiki/Wojciech_Szcz%C4%99sny,April_18,2020-04-18
Aldo Ramírez,https://en.wikipedia.org//wiki/Aldo_Ram%C3%ADrez,April_18,2020-04-18
Anthony Davidson,https://en.wikipedia.org//wiki/Anthony_Davidson,April_18,2020-04-18
Haile Gebrselassie,https://en.wikipedia.org//wiki/Haile_Gebrselassie,April_18,2020-04-18
Conan O'Brien,https://en.wikipedia.org//wiki/Conan_O%27Brien,April_18,2020-04-18
Jochen Rindt,https://en.wikipedia.org//wiki/Jochen_Rindt,April_18,2020-04-18
Robert Christgau,https://en.wikipedia.org//wiki/Robert_Christgau,April_18,2020-04-18
Anna van der Breggen,https://en.wikipedia.org//wiki/Anna_van_der_Breggen,April_18,2020-04-18
Leopold Stokowski,https://en.wikipedia.org//wiki/Leopold_Stokowski,April_18,2020-04-18
Derrick Brooks,https://en.wikipedia.org//wiki/Derrick_Brooks,April_18,2020-04-18
Niall Ferguson,https://en.wikipedia.org//wiki/Niall_Ferguson,April_18,2020-04-18
Eric McCormack,https://en.wikipedia.org//wiki/Eric_McCormack,April_18,2020-04-18
Geoff Bodine,https://en.wikipedia.org//wiki/Geoff_Bodine,April_18,2020-04-18
Michael D. Higgins,https://en.wikipedia.org//wiki/Michael_D._Higgins,April_18,2020-04-18
Joseph L. Goldstein,https://en.wikipedia.org//wiki/Joseph_L._Goldstein,April_18,2020-04-18
Miguel Cabrera,https://en.wikipedia.org//wiki/Miguel_Cabrera,April_18,2020-04-18
Adolphe Thiers,https://en.wikipedia.org//wiki/Adolphe_Thiers,April_18,2020-04-18
Sam Crawford,https://en.wikipedia.org//wiki/Sam_Crawford,April_18,2020-04-18
Ayaka Takahashi,https://en.wikipedia.org//wiki/Ayaka_Takahashi,April_19,2020-04-19
Glenn T. Seaborg,https://en.wikipedia.org//wiki/Glenn_T._Seaborg,April_19,2020-04-19
Erich Hartmann,https://en.wikipedia.org//wiki/Erich_Hartmann,April_19,2020-04-19
Trevor Francis,https://en.wikipedia.org//wiki/Trevor_Francis,April_19,2020-04-19
Sue Barker,https://en.wikipedia.org//wiki/Sue_Barker,April_19,2020-04-19
Al Unser Jr.,https://en.wikipedia.org//wiki/Al_Unser_Jr.,April_19,2020-04-19
Rivaldo,https://en.wikipedia.org//wiki/Rivaldo,April_19,2020-04-19
James Franco,https://en.wikipedia.org//wiki/James_Franco,April_19,2020-04-19
Jayne Mansfield,https://en.wikipedia.org//wiki/Jayne_Mansfield,April_19,2020-04-19
Joseph Estrada,https://en.wikipedia.org//wiki/Joseph_Estrada,April_19,2020-04-19
Abelardo Fernández,https://en.wikipedia.org//wiki/Abelardo_Fern%C3%A1ndez,April_19,2020-04-19
Gabriel Heinze,https://en.wikipedia.org//wiki/Gabriel_Heinze,April_19,2020-04-19
Troy Polamalu,https://en.wikipedia.org//wiki/Troy_Polamalu,April_19,2020-04-19
Joe Mauer,https://en.wikipedia.org//wiki/Joe_Mauer,April_19,2020-04-19
Candace Parker,https://en.wikipedia.org//wiki/Candace_Parker,April_19,2020-04-19
Joe Hart,https://en.wikipedia.org//wiki/Joe_Hart,April_19,2020-04-19
Maria Sharapova,https://en.wikipedia.org//wiki/Maria_Sharapova,April_19,2020-04-19
Kim Chiu,https://en.wikipedia.org//wiki/Kim_Chiu,April_19,2020-04-19
Jessica Lange,https://en.wikipedia.org//wiki/Jessica_Lange,April_20,2020-04-20
Napoleon III,https://en.wikipedia.org//wiki/Napoleon_III,April_20,2020-04-20
Don Mattingly,https://en.wikipedia.org//wiki/Don_Mattingly,April_20,2020-04-20
"Alexander ""Sascha"" Zverev",https://en.wikipedia.org//wiki/Alexander_Zverev,April_20,2020-04-20
Adolf Hitler,https://en.wikipedia.org//wiki/Adolf_Hitler,April_20,2020-04-20
John Paul Stevens,https://en.wikipedia.org//wiki/John_Paul_Stevens,April_20,2020-04-20
Phil Hill,https://en.wikipedia.org//wiki/Phil_Hill,April_20,2020-04-20
Pat Roberts,https://en.wikipedia.org//wiki/Pat_Roberts,April_20,2020-04-20
George Takei,https://en.wikipedia.org//wiki/George_Takei,April_20,2020-04-20
Curt Hawkins,https://en.wikipedia.org//wiki/Curt_Hawkins,April_20,2020-04-20
N. Chandrababu Naidu,https://en.wikipedia.org//wiki/N._Chandrababu_Naidu,April_20,2020-04-20
Luther Vandross,https://en.wikipedia.org//wiki/Luther_Vandross,April_20,2020-04-20
Raymond van Barneveld,https://en.wikipedia.org//wiki/Raymond_van_Barneveld,April_20,2020-04-20
Yelena Välbe,https://en.wikipedia.org//wiki/Yelena_V%C3%A4lbe,April_20,2020-04-20
Shay Given,https://en.wikipedia.org//wiki/Shay_Given,April_20,2020-04-20
Steve Spurrier,https://en.wikipedia.org//wiki/Steve_Spurrier,April_20,2020-04-20
Joe McCarthy,https://en.wikipedia.org//wiki/Joe_McCarthy_(manager),April_21,2020-04-21
Jamie Salé,https://en.wikipedia.org//wiki/Jamie_Sal%C3%A9,April_21,2020-04-21
Gwendal Peizerat,https://en.wikipedia.org//wiki/Gwendal_Peizerat,April_21,2020-04-21
Robert Smith,https://en.wikipedia.org//wiki/Robert_Smith_(musician),April_21,2020-04-21
Iggy Pop,https://en.wikipedia.org//wiki/Iggy_Pop,April_21,2020-04-21
Elaine May,https://en.wikipedia.org//wiki/Elaine_May,April_21,2020-04-21
Patti LuPone,https://en.wikipedia.org//wiki/Patti_LuPone,April_21,2020-04-21
Tony Romo,https://en.wikipedia.org//wiki/Tony_Romo,April_21,2020-04-21
Elizabeth II,https://en.wikipedia.org//wiki/Elizabeth_II,April_21,2020-04-21
Max Weber,https://en.wikipedia.org//wiki/Max_Weber,April_21,2020-04-21
John Muir,https://en.wikipedia.org//wiki/John_Muir,April_21,2020-04-21
James McAvoy,https://en.wikipedia.org//wiki/James_McAvoy,April_21,2020-04-21
James Dobson,https://en.wikipedia.org//wiki/James_Dobson,April_21,2020-04-21
Isabella I of Castile,https://en.wikipedia.org//wiki/Isabella_I_of_Castile,April_22,2020-04-22
Immanuel Kant,https://en.wikipedia.org//wiki/Immanuel_Kant,April_22,2020-04-22
Michael Atiyah,https://en.wikipedia.org//wiki/Michael_Atiyah,April_22,2020-04-22
Rita Levi-Montalcini,https://en.wikipedia.org//wiki/Rita_Levi-Montalcini,April_22,2020-04-22
Germaine de Staël,https://en.wikipedia.org//wiki/Germaine_de_Sta%C3%ABl,April_22,2020-04-22
Lewis Powell,https://en.wikipedia.org//wiki/Lewis_Powell_(conspirator),April_22,2020-04-22
J. Robert Oppenheimer,https://en.wikipedia.org//wiki/J._Robert_Oppenheimer,April_22,2020-04-22
Vladimir Nabokov,https://en.wikipedia.org//wiki/Vladimir_Nabokov,April_22,2020-04-22
Marshawn Lynch,https://en.wikipedia.org//wiki/Marshawn_Lynch,April_22,2020-04-22
Milka Duno,https://en.wikipedia.org//wiki/Milka_Duno,April_22,2020-04-22
Terry Francona,https://en.wikipedia.org//wiki/Terry_Francona,April_22,2020-04-22
John Waters,https://en.wikipedia.org//wiki/John_Waters,April_22,2020-04-22
David Luiz,https://en.wikipedia.org//wiki/David_Luiz,April_22,2020-04-22
Kaká,https://en.wikipedia.org//wiki/Kak%C3%A1,April_22,2020-04-22
Zoltán Gera,https://en.wikipedia.org//wiki/Zolt%C3%A1n_Gera,April_22,2020-04-22
Mark van Bommel,https://en.wikipedia.org//wiki/Mark_van_Bommel,April_22,2020-04-22
Vladimir Lenin,https://en.wikipedia.org//wiki/Vladimir_Lenin,April_22,2020-04-22
Greg Moore,https://en.wikipedia.org//wiki/Greg_Moore_(racing_driver),April_22,2020-04-22
Donald Tusk,https://en.wikipedia.org//wiki/Donald_Tusk,April_22,2020-04-22
Dan Cloutier,https://en.wikipedia.org//wiki/Dan_Cloutier,April_22,2020-04-22
Jack Nicholson,https://en.wikipedia.org//wiki/Jack_Nicholson,April_22,2020-04-22
Glen Campbell,https://en.wikipedia.org//wiki/Glen_Campbell,April_22,2020-04-22
Jim Bottomley,https://en.wikipedia.org//wiki/Jim_Bottomley,April_23,2020-04-23
Shirley Temple,https://en.wikipedia.org//wiki/Shirley_Temple,April_23,2020-04-23
Roy Orbison,https://en.wikipedia.org//wiki/Roy_Orbison,April_23,2020-04-23
Judy Davis,https://en.wikipedia.org//wiki/Judy_Davis,April_23,2020-04-23
Leni Robredo,https://en.wikipedia.org//wiki/Leni_Robredo,April_23,2020-04-23
John Oliver,https://en.wikipedia.org//wiki/John_Oliver,April_23,2020-04-23
Michael Moore,https://en.wikipedia.org//wiki/Michael_Moore,April_23,2020-04-23
John Cena,https://en.wikipedia.org//wiki/John_Cena,April_23,2020-04-23
Barry Hawkins,https://en.wikipedia.org//wiki/Barry_Hawkins,April_23,2020-04-23
Angel Locsin,https://en.wikipedia.org//wiki/Angel_Locsin,April_23,2020-04-23
Sven Kramer,https://en.wikipedia.org//wiki/Sven_Kramer,April_23,2020-04-23
Gigi Hadid,https://en.wikipedia.org//wiki/Gigi_Hadid,April_23,2020-04-23
Lester B. Pearson,https://en.wikipedia.org//wiki/Lester_B._Pearson,April_23,2020-04-23
Warren Spahn,https://en.wikipedia.org//wiki/Warren_Spahn,April_23,2020-04-23
Yelena Shushunova,https://en.wikipedia.org//wiki/Yelena_Shushunova,April_23,2020-04-23
Daniela Hantuchová,https://en.wikipedia.org//wiki/Daniela_Hantuchov%C3%A1,April_23,2020-04-23
James Buchanan,https://en.wikipedia.org//wiki/James_Buchanan,April_23,2020-04-23
Stephen A. Douglas,https://en.wikipedia.org//wiki/Stephen_A._Douglas,April_23,2020-04-23
Veronika Kudermetova,https://en.wikipedia.org//wiki/Veronika_Kudermetova,April_24,2020-04-24
Morgan Ciprès,https://en.wikipedia.org//wiki/Morgan_Cipr%C3%A8s,April_24,2020-04-24
Shirley MacLaine,https://en.wikipedia.org//wiki/Shirley_MacLaine,April_24,2020-04-24
Philippe Pétain,https://en.wikipedia.org//wiki/Philippe_P%C3%A9tain,April_24,2020-04-24
Tommy Docherty,https://en.wikipedia.org//wiki/Tommy_Docherty,April_24,2020-04-24
Richard M. Daley,https://en.wikipedia.org//wiki/Richard_M._Daley,April_24,2020-04-24
Josep Borrell,https://en.wikipedia.org//wiki/Josep_Borrell,April_24,2020-04-24
Dino Rađa,https://en.wikipedia.org//wiki/Dino_Ra%C4%91a,April_24,2020-04-24
Kelly Clarkson,https://en.wikipedia.org//wiki/Kelly_Clarkson,April_24,2020-04-24
Mike Rodgers,https://en.wikipedia.org//wiki/Mike_Rodgers,April_24,2020-04-24
Carlos Beltrán,https://en.wikipedia.org//wiki/Carlos_Beltr%C3%A1n,April_24,2020-04-24
Lydia Ko,https://en.wikipedia.org//wiki/Lydia_Ko,April_24,2020-04-24
Jan Vertonghen,https://en.wikipedia.org//wiki/Jan_Vertonghen,April_24,2020-04-24
Lee Westwood,https://en.wikipedia.org//wiki/Lee_Westwood,April_24,2020-04-24
Ashleigh Barty,https://en.wikipedia.org//wiki/Ashleigh_Barty,April_24,2020-04-24
Chipper Jones,https://en.wikipedia.org//wiki/Chipper_Jones,April_24,2020-04-24
Alessandro Costacurta,https://en.wikipedia.org//wiki/Alessandro_Costacurta,April_24,2020-04-24
Sachin Tendulkar,https://en.wikipedia.org//wiki/Sachin_Tendulkar,April_24,2020-04-24
Enda Kenny,https://en.wikipedia.org//wiki/Enda_Kenny,April_24,2020-04-24
Barbra Streisand,https://en.wikipedia.org//wiki/Barbra_Streisand,April_24,2020-04-24
José Sarney,https://en.wikipedia.org//wiki/Jos%C3%A9_Sarney,April_24,2020-04-24
Stuart Pearce,https://en.wikipedia.org//wiki/Stuart_Pearce,April_24,2020-04-24
Tim Duncan,https://en.wikipedia.org//wiki/Tim_Duncan,April_25,2020-04-25
Alejandro Valverde,https://en.wikipedia.org//wiki/Alejandro_Valverde,April_25,2020-04-25
Michael van Gerwen,https://en.wikipedia.org//wiki/Michael_van_Gerwen,April_25,2020-04-25
DeAngelo Williams,https://en.wikipedia.org//wiki/DeAngelo_Williams,April_25,2020-04-25
Jay Park,https://en.wikipedia.org//wiki/Jay_Park,April_25,2020-04-25
Edward II of England,https://en.wikipedia.org//wiki/Edward_II_of_England,April_25,2020-04-25
Felipe Massa,https://en.wikipedia.org//wiki/Felipe_Massa,April_25,2020-04-25
Guglielmo Marconi,https://en.wikipedia.org//wiki/Guglielmo_Marconi,April_25,2020-04-25
Renée Zellweger,https://en.wikipedia.org//wiki/Ren%C3%A9e_Zellweger,April_25,2020-04-25
David Moyes,https://en.wikipedia.org//wiki/David_Moyes,April_25,2020-04-25
Alex Bowman,https://en.wikipedia.org//wiki/Alex_Bowman,April_25,2020-04-25
Alex Shibutani,https://en.wikipedia.org//wiki/Alex_Shibutani,April_25,2020-04-25
Jean-Éric Vergne,https://en.wikipedia.org//wiki/Jean-%C3%89ric_Vergne,April_25,2020-04-25
Giedo van der Garde,https://en.wikipedia.org//wiki/Giedo_van_der_Garde,April_25,2020-04-25
Oliver Cromwell,https://en.wikipedia.org//wiki/Oliver_Cromwell,April_25,2020-04-25
Johnathan Thurston,https://en.wikipedia.org//wiki/Johnathan_Thurston,April_25,2020-04-25
Dinesh D'Souza,https://en.wikipedia.org//wiki/Dinesh_D%27Souza,April_25,2020-04-25
Américo Gallego,https://en.wikipedia.org//wiki/Am%C3%A9rico_Gallego,April_25,2020-04-25
Johan Cruyff,https://en.wikipedia.org//wiki/Johan_Cruyff,April_25,2020-04-25
Tarcisio Burgnich,https://en.wikipedia.org//wiki/Tarcisio_Burgnich,April_25,2020-04-25
Corín Tellado,https://en.wikipedia.org//wiki/Cor%C3%ADn_Tellado,April_25,2020-04-25
Ella Fitzgerald,https://en.wikipedia.org//wiki/Ella_Fitzgerald,April_25,2020-04-25
Hank Azaria,https://en.wikipedia.org//wiki/Hank_Azaria,April_25,2020-04-25
Al Pacino,https://en.wikipedia.org//wiki/Al_Pacino,April_25,2020-04-25
John Isner,https://en.wikipedia.org//wiki/John_Isner,April_26,2020-04-26
John James Audubon,https://en.wikipedia.org//wiki/John_James_Audubon,April_26,2020-04-26
Aaron Judge,https://en.wikipedia.org//wiki/Aaron_Judge,April_26,2020-04-26
Ludwig Wittgenstein,https://en.wikipedia.org//wiki/Ludwig_Wittgenstein,April_26,2020-04-26
Hack Wilson,https://en.wikipedia.org//wiki/Hack_Wilson,April_26,2020-04-26
I. M. Pei,https://en.wikipedia.org//wiki/I._M._Pei,April_26,2020-04-26
Giorgio Moroder,https://en.wikipedia.org//wiki/Giorgio_Moroder,April_26,2020-04-26
Melania Trump,https://en.wikipedia.org//wiki/Melania_Trump,April_26,2020-04-26
Óscar García Junyent,https://en.wikipedia.org//wiki/%C3%93scar_Garc%C3%ADa_Junyent,April_26,2020-04-26
Marcus Aurelius,https://en.wikipedia.org//wiki/Marcus_Aurelius,April_26,2020-04-26
Marlon King,https://en.wikipedia.org//wiki/Marlon_King,April_26,2020-04-26
Carlos Bianchi,https://en.wikipedia.org//wiki/Carlos_Bianchi,April_26,2020-04-26
Gary Wright,https://en.wikipedia.org//wiki/Gary_Wright,April_26,2020-04-26
Jean-Pierre Beltoise,https://en.wikipedia.org//wiki/Jean-Pierre_Beltoise,April_26,2020-04-26
Carol Burnett,https://en.wikipedia.org//wiki/Carol_Burnett,April_26,2020-04-26
Fanny Blankers-Koen,https://en.wikipedia.org//wiki/Fanny_Blankers-Koen,April_26,2020-04-26
Rudolf Hess,https://en.wikipedia.org//wiki/Rudolf_Hess,April_26,2020-04-26
Ma Rainey,https://en.wikipedia.org//wiki/Ma_Rainey,April_26,2020-04-26
Joan Chen,https://en.wikipedia.org//wiki/Joan_Chen,April_26,2020-04-26
Glenn Thomas Jacobs,https://en.wikipedia.org//wiki/Kane_(wrestler),April_26,2020-04-26
Lizzo,https://en.wikipedia.org//wiki/Lizzo,April_27,2020-04-27
Herbert Spencer,https://en.wikipedia.org//wiki/Herbert_Spencer,April_27,2020-04-27
Coretta Scott King,https://en.wikipedia.org//wiki/Coretta_Scott_King,April_27,2020-04-27
Chiang Ching-kuo,https://en.wikipedia.org//wiki/Chiang_Ching-kuo,April_27,2020-04-27
Rogers Hornsby,https://en.wikipedia.org//wiki/Rogers_Hornsby,April_27,2020-04-27
Draža Mihailović,https://en.wikipedia.org//wiki/Dra%C5%BEa_Mihailovi%C4%87,April_27,2020-04-27
Ulysses S. Grant,https://en.wikipedia.org//wiki/Ulysses_S._Grant,April_27,2020-04-27
Mary Wollstonecraft,https://en.wikipedia.org//wiki/Mary_Wollstonecraft,April_27,2020-04-27
Cory Booker,https://en.wikipedia.org//wiki/Cory_Booker,April_27,2020-04-27
Fethullah Gülen,https://en.wikipedia.org//wiki/Fethullah_G%C3%BClen,April_27,2020-04-27
Dinara Safina,https://en.wikipedia.org//wiki/Dinara_Safina,April_27,2020-04-27
Josef Hickersberger,https://en.wikipedia.org//wiki/Josef_Hickersberger,April_27,2020-04-27
George Gervin,https://en.wikipedia.org//wiki/George_Gervin,April_27,2020-04-27
Ari Vatanen,https://en.wikipedia.org//wiki/Ari_Vatanen,April_27,2020-04-27
Eric Schmidt,https://en.wikipedia.org//wiki/Eric_Schmidt,April_27,2020-04-27
Sébastien Lareau,https://en.wikipedia.org//wiki/S%C3%A9bastien_Lareau,April_27,2020-04-27
